user_id,event_name,timestamp
13,unsubscribed,2024-08-25 00:29:17.888821
14,signed_up,2024-09-25 22:17:11.000000
14,unsubscribed,2025-02-10 07:44:03.172595
15,signed_up,2024-07-26 00:52:56.000000
16,signed_up,2023-07-13 03:32:44.000000
16,viewed_dashboard,2023-07-15 01:57:35.018407
17,signed_up,2024-11-14 12:23:52.000000
17,viewed_dashboard,2024-11-14 14:36:42.588954
17,created_project,2024-11-16 11:21:09.361972
17,invited_teammate,2024-11-17 19:37:42.135446
17,upgraded_plan,2024-11-19 06:51:17.535840
17,unsubscribed,2025-03-06 10:46:46.393636
18,signed_up,2023-05-21 08:44:21.000000
18,viewed_dashboard,2023-05-22 09:32:34.816400
18,created_project,2023-05-22 19:59:56.260598
18,invited_teammate,2023-05-24 00:28:57.667314
19,signed_up,2023-07-11 11:17:54.000000
19,viewed_dashboard,2023-07-12 11:13:17.474145
19,created_project,2023-07-14 03:15:46.041448
20,signed_up,2023-03-30 10:46:02.000000
20,viewed_dashboard,2023-03-31 01:21:55.212162
21,signed_up,2024-03-16 20:59:03.000000
21,viewed_dashboard,2024-03-18 15:39:50.945904
21,created_project,2024-03-18 22:44:25.124981
21,invited_teammate,2024-03-20 04:48:15.118452
21,upgraded_plan,2024-03-20 21:19:07.000304
22,signed_up,2023-12-19 20:58:09.000000
22,viewed_dashboard,2023-12-21 18:13:11.988074
22,created_project,2023-12-22 12:33:48.535767
22,invited_teammate,2023-12-23 10:16:04.113986
22,upgraded_plan,2023-12-24 15:36:33.944484
23,signed_up,2024-07-27 21:26:15.000000
23,viewed_dashboard,2024-07-29 11:55:54.965258
23,created_project,2024-07-30 10:57:08.525194
23,invited_teammate,2024-08-01 11:25:21.443009
23,upgraded_plan,2024-08-01 20:03:11.414273
24,signed_up,2023-08-31 01:36:48.000000
25,signed_up,2024-10-03 23:07:26.000000
26,signed_up,2023-03-07 20:38:57.000000
26,viewed_dashboard,2023-03-09 00:32:05.937821
26,created_project,2023-03-09 09:26:27.352208
26,invited_teammate,2023-03-11 10:03:00.059039
27,signed_up,2023-04-15 08:29:39.000000
27,viewed_dashboard,2023-04-16 23:22:10.825267
27,created_project,2023-04-18 07:10:46.202882
28,signed_up,2023-12-14 00:26:30.000000
28,viewed_dashboard,2023-12-15 14:07:38.264259
28,unsubscribed,2024-02-18 21:33:19.688636
29,signed_up,2025-05-20 20:29:22.000000
29,viewed_dashboard,2025-05-22 20:09:06.699984
29,created_project,2025-05-24 15:18:50.340690
30,signed_up,2023-03-31 14:15:47.000000
31,signed_up,2024-12-27 17:29:23.000000
31,viewed_dashboard,2024-12-28 18:10:13.538401
31,created_project,2024-12-29 06:03:52.360065
31,invited_teammate,2024-12-29 10:57:04.217054
31,upgraded_plan,2024-12-30 03:32:48.073667
32,signed_up,2025-02-10 04:34:59.000000
32,viewed_dashboard,2025-02-11 19:38:53.704387
33,signed_up,2023-01-13 09:32:15.000000
33,viewed_dashboard,2023-01-14 11:48:06.166882
34,signed_up,2023-11-11 16:37:07.000000
34,viewed_dashboard,2023-11-13 12:13:44.546498
34,created_project,2023-11-14 14:51:45.938397
35,signed_up,2024-05-21 18:19:03.000000
35,viewed_dashboard,2024-05-23 06:34:47.888932
36,signed_up,2023-03-10 00:49:18.000000
36,viewed_dashboard,2023-03-12 00:26:01.154621
36,created_project,2023-03-13 15:28:32.870723
36,invited_teammate,2023-03-14 22:47:36.455401
37,signed_up,2023-04-13 04:09:04.000000
37,viewed_dashboard,2023-04-14 08:41:36.330178
37,created_project,2023-04-15 05:29:12.783358
37,invited_teammate,2023-04-16 12:46:56.464160
37,upgraded_plan,2023-04-18 10:47:51.652206
37,unsubscribed,2023-09-21 02:02:41.680898
38,signed_up,2025-03-01 11:19:03.000000
38,viewed_dashboard,2025-03-02 01:29:13.494567
38,created_project,2025-03-02 21:23:45.510299
38,invited_teammate,2025-03-04 15:23:36.285469
38,upgraded_plan,2025-03-05 03:26:32.968783
39,signed_up,2023-07-07 20:19:16.000000
39,viewed_dashboard,2023-07-09 03:48:04.873652
39,created_project,2023-07-10 14:03:51.664527
40,signed_up,2024-01-27 07:02:49.000000
40,viewed_dashboard,2024-01-27 13:37:59.072185
40,created_project,2024-01-29 05:28:14.694825
41,signed_up,2023-04-15 19:14:47.000000
42,signed_up,2024-04-12 08:09:50.000000
42,viewed_dashboard,2024-04-14 02:36:59.915001
42,unsubscribed,2024-09-21 21:11:33.875645
43,signed_up,2023-11-26 15:19:06.000000
43,viewed_dashboard,2023-11-27 14:18:27.835480
43,created_project,2023-11-28 16:28:02.547337
43,invited_teammate,2023-11-29 02:16:10.016925
43,upgraded_plan,2023-11-29 16:05:49.105632
44,signed_up,2025-04-24 17:36:14.000000
44,viewed_dashboard,2025-04-26 16:54:49.760450
44,created_project,2025-04-28 12:20:30.307260
44,invited_teammate,2025-04-30 11:37:17.756722
45,signed_up,2024-02-10 05:19:03.000000
46,signed_up,2025-06-10 01:13:11.000000
46,viewed_dashboard,2025-06-10 15:58:47.143960
47,signed_up,2024-02-04 03:33:39.000000
48,signed_up,2024-06-18 03:29:45.000000
48,viewed_dashboard,2024-06-18 12:30:17.655646
48,created_project,2024-06-20 11:58:09.543580
49,signed_up,2024-12-12 19:54:42.000000
49,viewed_dashboard,2024-12-13 05:25:35.071212
49,created_project,2024-12-14 03:04:06.475165
49,invited_teammate,2024-12-14 10:43:19.320033
49,upgraded_plan,2024-12-15 01:56:24.048840
49,unsubscribed,2025-03-29 14:02:59.257614
50,signed_up,2023-02-26 12:18:44.000000
50,unsubscribed,2023-08-02 19:42:27.464706
51,signed_up,2025-03-03 18:57:35.000000
51,viewed_dashboard,2025-03-05 01:01:23.544564
51,created_project,2025-03-06 20:21:08.065987
52,signed_up,2023-01-04 08:53:54.000000
52,viewed_dashboard,2023-01-05 11:45:16.058361
53,signed_up,2024-10-30 05:51:17.000000
53,viewed_dashboard,2024-10-31 11:08:16.815277
54,signed_up,2023-02-09 07:50:54.000000
54,viewed_dashboard,2023-02-09 19:02:09.563845
54,created_project,2023-02-11 15:26:57.639571
55,signed_up,2023-02-03 20:18:11.000000
55,viewed_dashboard,2023-02-04 03:08:06.654675
55,created_project,2023-02-05 18:15:33.936713
56,signed_up,2024-08-22 17:08:05.000000
56,viewed_dashboard,2024-08-24 04:04:02.668542
57,signed_up,2025-05-16 12:08:26.000000
57,viewed_dashboard,2025-05-17 19:16:34.726995
57,created_project,2025-05-17 21:59:25.645547
57,invited_teammate,2025-05-19 19:30:58.534781
57,upgraded_plan,2025-05-20 19:38:12.111291
58,signed_up,2023-05-30 12:42:32.000000
58,viewed_dashboard,2023-05-31 13:26:06.316512
58,created_project,2023-05-31 15:03:45.654010
58,invited_teammate,2023-06-01 10:22:16.875244
58,upgraded_plan,2023-06-03 07:37:24.902490
59,signed_up,2023-07-22 11:10:14.000000
59,viewed_dashboard,2023-07-22 17:23:41.593413
59,unsubscribed,2023-10-23 13:28:35.286956
60,signed_up,2023-08-02 09:00:49.000000
60,unsubscribed,2023-12-01 07:13:26.813146
61,signed_up,2025-01-15 18:25:12.000000
62,signed_up,2023-12-18 05:33:43.000000
63,signed_up,2023-12-26 01:53:48.000000
63,viewed_dashboard,2023-12-26 20:17:37.918156
64,signed_up,2025-05-07 09:12:32.000000
64,viewed_dashboard,2025-05-08 12:38:01.679595
64,created_project,2025-05-10 07:44:34.865504
64,invited_teammate,2025-05-11 14:30:29.651472
65,signed_up,2024-09-07 20:04:45.000000
65,viewed_dashboard,2024-09-09 09:15:10.597621
65,created_project,2024-09-10 14:41:52.631678
65,invited_teammate,2024-09-11 02:30:23.423778
65,upgraded_plan,2024-09-13 00:55:58.998507
66,signed_up,2023-08-07 15:13:10.000000
67,signed_up,2023-12-03 18:52:44.000000
67,viewed_dashboard,2023-12-05 17:12:48.718751
67,created_project,2023-12-05 21:53:57.803715
68,signed_up,2025-03-02 09:44:49.000000
68,viewed_dashboard,2025-03-04 07:29:34.388895
68,created_project,2025-03-05 10:04:59.442046
68,invited_teammate,2025-03-06 10:59:23.354433
69,signed_up,2024-12-26 13:56:49.000000
69,viewed_dashboard,2024-12-27 07:10:39.624927
69,unsubscribed,2025-06-05 11:30:25.883532
70,signed_up,2024-02-14 03:39:38.000000
70,viewed_dashboard,2024-02-14 10:37:31.667549
70,created_project,2024-02-14 22:51:14.948428
70,invited_teammate,2024-02-15 14:14:06.898180
70,upgraded_plan,2024-02-16 09:35:19.868123
71,signed_up,2023-02-19 01:11:02.000000
71,viewed_dashboard,2023-02-20 13:15:49.602182
71,created_project,2023-02-21 10:14:46.498300
71,invited_teammate,2023-02-21 13:21:22.042185
72,signed_up,2023-07-30 08:42:55.000000
72,unsubscribed,2023-09-03 11:39:08.135592
73,signed_up,2024-09-01 14:05:34.000000
74,signed_up,2024-08-18 12:46:31.000000
74,viewed_dashboard,2024-08-19 20:55:23.866332
74,unsubscribed,2024-10-28 14:01:13.891492
75,signed_up,2024-02-26 07:18:41.000000
75,viewed_dashboard,2024-02-28 06:41:51.006005
76,signed_up,2025-06-28 03:44:54.000000
76,viewed_dashboard,2025-06-29 04:51:29.576464
77,signed_up,2024-08-30 17:33:06.000000
77,viewed_dashboard,2024-09-01 10:12:51.986661
77,created_project,2024-09-02 07:33:04.911005
78,signed_up,2025-04-21 14:03:31.000000
78,viewed_dashboard,2025-04-22 16:50:07.764618
78,created_project,2025-04-24 08:03:30.026123
78,invited_teammate,2025-04-25 16:19:33.069690
78,upgraded_plan,2025-04-27 09:15:53.788774
79,signed_up,2024-04-30 07:54:09.000000
79,viewed_dashboard,2024-05-02 07:23:45.439816
79,created_project,2024-05-03 00:17:31.086865
79,unsubscribed,2024-06-04 15:46:01.451430
80,signed_up,2024-03-16 06:50:26.000000
80,viewed_dashboard,2024-03-16 15:40:37.849901
80,created_project,2024-03-17 18:39:33.642758
80,invited_teammate,2024-03-18 05:54:34.029278
81,signed_up,2023-10-17 00:52:28.000000
81,viewed_dashboard,2023-10-18 04:25:15.468920
81,created_project,2023-10-18 08:46:08.984022
81,invited_teammate,2023-10-19 08:26:15.277950
82,signed_up,2023-03-10 07:13:41.000000
83,signed_up,2023-10-23 23:39:25.000000
83,viewed_dashboard,2023-10-25 07:20:46.008954
83,created_project,2023-10-25 15:30:27.301497
83,invited_teammate,2023-10-27 03:56:37.387458
83,upgraded_plan,2023-10-28 02:22:36.150759
83,unsubscribed,2024-02-03 17:08:09.253817
84,signed_up,2024-07-21 15:00:52.000000
84,viewed_dashboard,2024-07-22 19:44:22.969713
84,created_project,2024-07-23 01:24:55.462291
84,invited_teammate,2024-07-24 06:36:00.522357
84,upgraded_plan,2024-07-25 17:30:41.694806
85,signed_up,2024-03-29 18:00:33.000000
86,signed_up,2023-12-12 00:29:09.000000
86,unsubscribed,2024-01-13 02:28:11.632884
87,signed_up,2025-03-20 20:38:38.000000
87,viewed_dashboard,2025-03-22 01:52:49.023017
87,created_project,2025-03-23 10:30:30.751446
87,invited_teammate,2025-03-23 23:52:50.462433
87,upgraded_plan,2025-03-24 09:49:46.062011
87,unsubscribed,2025-05-17 15:06:36.803668
88,signed_up,2023-02-13 08:53:59.000000
88,unsubscribed,2023-07-17 23:48:26.829360
89,signed_up,2024-08-09 18:23:13.000000
89,viewed_dashboard,2024-08-10 01:40:53.956513
89,created_project,2024-08-11 14:31:17.444784
89,invited_teammate,2024-08-11 21:06:48.012758
89,upgraded_plan,2024-08-12 03:04:50.880888
90,signed_up,2024-07-17 17:08:25.000000
90,unsubscribed,2024-10-11 12:54:19.020478
91,signed_up,2024-10-24 09:17:53.000000
91,unsubscribed,2025-03-23 20:15:24.709337
92,signed_up,2025-06-22 04:43:23.000000
92,viewed_dashboard,2025-06-22 20:17:39.831349
92,created_project,2025-06-23 20:15:48.588461
92,invited_teammate,2025-06-24 01:37:15.295167
92,upgraded_plan,2025-06-24 11:22:51.309480
93,signed_up,2023-04-29 23:17:59.000000
94,signed_up,2023-10-30 10:19:25.000000
94,viewed_dashboard,2023-10-31 15:16:10.441918
94,unsubscribed,2024-03-02 03:55:21.559873
95,signed_up,2023-02-08 16:25:27.000000
95,unsubscribed,2023-05-31 23:53:25.962316
96,signed_up,2025-04-15 15:52:01.000000
97,signed_up,2023-03-23 20:45:38.000000
97,unsubscribed,2023-07-08 19:27:08.430872
98,signed_up,2023-04-11 00:50:08.000000
98,viewed_dashboard,2023-04-11 07:26:51.233716
99,signed_up,2023-06-05 15:49:22.000000
100,signed_up,2024-01-06 00:01:38.000000
100,unsubscribed,2024-03-12 20:54:54.979557
101,signed_up,2023-01-13 05:30:47.000000
101,viewed_dashboard,2023-01-13 11:37:08.757262
101,created_project,2023-01-13 16:41:54.890553
101,invited_teammate,2023-01-14 01:03:41.412590
101,upgraded_plan,2023-01-15 04:32:28.594810
101,unsubscribed,2023-04-03 01:29:08.610808
102,signed_up,2024-04-17 21:37:55.000000
102,viewed_dashboard,2024-04-19 09:35:50.767384
102,created_project,2024-04-19 21:19:36.238546
102,invited_teammate,2024-04-20 22:49:45.826891
102,upgraded_plan,2024-04-22 18:53:46.376797
102,unsubscribed,2024-06-26 08:16:20.563477
103,signed_up,2023-11-13 12:12:31.000000
103,viewed_dashboard,2023-11-14 21:15:18.229388
103,created_project,2023-11-16 01:13:41.616898
103,invited_teammate,2023-11-18 00:52:42.513266
103,upgraded_plan,2023-11-18 17:10:57.274063
104,signed_up,2023-05-13 06:48:32.000000
105,signed_up,2025-02-19 12:03:51.000000
105,viewed_dashboard,2025-02-20 04:40:00.972237
105,created_project,2025-02-22 04:01:37.529124
105,invited_teammate,2025-02-24 00:04:16.598528
106,signed_up,2025-03-06 02:08:13.000000
106,viewed_dashboard,2025-03-07 21:15:05.435543
107,signed_up,2024-08-08 05:10:55.000000
107,viewed_dashboard,2024-08-09 09:12:32.891440
107,created_project,2024-08-11 06:29:36.967175
107,invited_teammate,2024-08-11 16:39:27.964454
108,signed_up,2025-03-13 21:25:16.000000
108,viewed_dashboard,2025-03-14 19:29:27.547280
108,created_project,2025-03-15 23:57:14.233706
108,invited_teammate,2025-03-16 18:17:54.319414
108,upgraded_plan,2025-03-18 13:29:50.005706
108,unsubscribed,2025-05-22 18:27:55.101700
109,signed_up,2024-09-16 18:33:39.000000
109,viewed_dashboard,2024-09-18 09:47:58.415429
109,created_project,2024-09-19 06:26:55.119284
110,signed_up,2025-03-29 10:08:59.000000
110,viewed_dashboard,2025-03-30 04:36:02.357504
111,signed_up,2023-02-19 11:17:04.000000
111,viewed_dashboard,2023-02-19 22:54:21.523050
111,created_project,2023-02-21 01:32:12.271923
111,invited_teammate,2023-02-21 19:38:10.033330
111,upgraded_plan,2023-02-22 23:04:39.557334
112,signed_up,2024-02-22 03:22:17.000000
112,viewed_dashboard,2024-02-22 09:21:51.806801
112,created_project,2024-02-23 08:13:14.991018
112,invited_teammate,2024-02-23 10:47:55.888499
112,upgraded_plan,2024-02-24 13:47:43.810770
113,signed_up,2023-08-28 04:14:12.000000
113,unsubscribed,2023-10-03 21:29:06.998507
114,signed_up,2025-05-04 03:16:14.000000
114,viewed_dashboard,2025-05-05 19:22:56.387188
114,created_project,2025-05-07 12:20:34.109731
114,invited_teammate,2025-05-07 19:41:20.749268
114,upgraded_plan,2025-05-08 01:40:28.030773
115,signed_up,2023-09-17 18:09:16.000000
115,unsubscribed,2023-12-13 14:46:16.939696
116,signed_up,2023-12-18 03:12:51.000000
116,viewed_dashboard,2023-12-18 15:21:28.588033
116,created_project,2023-12-20 12:49:20.214727
116,invited_teammate,2023-12-21 10:20:51.294231
116,upgraded_plan,2023-12-22 08:56:56.814490
117,signed_up,2024-04-24 20:51:23.000000
117,viewed_dashboard,2024-04-26 07:07:52.498989
117,created_project,2024-04-26 14:10:04.782470
118,signed_up,2024-09-07 04:30:46.000000
118,viewed_dashboard,2024-09-08 15:14:49.152762
118,unsubscribed,2024-12-12 06:15:39.426094
119,signed_up,2023-03-28 22:55:47.000000
119,viewed_dashboard,2023-03-29 01:30:44.671770
120,signed_up,2023-04-11 06:11:40.000000
121,signed_up,2023-09-23 12:52:54.000000
121,viewed_dashboard,2023-09-25 00:23:05.551508
121,created_project,2023-09-26 23:50:29.167124
121,invited_teammate,2023-09-27 12:20:09.493569
121,upgraded_plan,2023-09-29 00:27:03.474182
121,unsubscribed,2023-11-03 20:18:41.029099
122,signed_up,2025-06-09 08:43:46.000000
122,viewed_dashboard,2025-06-09 23:52:28.690017
122,created_project,2025-06-11 08:55:47.525265
122,invited_teammate,2025-06-12 06:12:30.824597
123,signed_up,2024-07-30 14:23:15.000000
123,viewed_dashboard,2024-08-01 01:19:28.200002
123,created_project,2024-08-02 17:47:36.178817
123,invited_teammate,2024-08-04 04:35:30.652891
123,unsubscribed,2024-10-04 22:38:05.705824
124,signed_up,2023-09-17 14:07:09.000000
125,signed_up,2023-12-04 20:02:52.000000
126,signed_up,2025-02-15 02:48:30.000000
126,viewed_dashboard,2025-02-16 03:29:08.332369
126,unsubscribed,2025-05-19 17:22:56.646541
127,signed_up,2024-10-24 19:16:56.000000
127,viewed_dashboard,2024-10-26 00:17:33.694633
127,created_project,2024-10-26 18:42:46.634688
127,invited_teammate,2024-10-27 01:20:41.148433
127,upgraded_plan,2024-10-28 08:09:16.866331
128,signed_up,2024-11-19 11:47:02.000000
128,viewed_dashboard,2024-11-20 15:42:42.049519
128,created_project,2024-11-22 01:38:38.229456
128,invited_teammate,2024-11-22 23:49:57.126904
128,upgraded_plan,2024-11-24 22:47:25.677685
129,signed_up,2025-01-10 13:29:45.000000
129,viewed_dashboard,2025-01-11 16:55:03.818274
129,created_project,2025-01-12 05:42:00.793850
129,invited_teammate,2025-01-12 12:02:38.800367
129,upgraded_plan,2025-01-12 22:19:14.707691
129,unsubscribed,2025-05-12 09:42:37.194906
130,signed_up,2023-08-28 15:16:03.000000
130,viewed_dashboard,2023-08-29 02:21:30.211872
130,unsubscribed,2023-10-30 22:20:58.495787
131,signed_up,2024-07-12 21:03:59.000000
131,viewed_dashboard,2024-07-13 16:15:55.351728
131,created_project,2024-07-15 02:16:44.929434
131,invited_teammate,2024-07-15 18:50:53.473678
132,signed_up,2024-08-08 06:57:35.000000
132,viewed_dashboard,2024-08-09 10:28:57.469776
132,created_project,2024-08-09 23:13:14.530947
133,signed_up,2023-07-10 04:58:41.000000
133,viewed_dashboard,2023-07-11 23:08:15.859217
133,created_project,2023-07-12 05:39:17.993510
133,invited_teammate,2023-07-14 03:13:51.401772
133,upgraded_plan,2023-07-16 01:31:00.118771
134,signed_up,2023-03-29 12:39:46.000000
135,signed_up,2024-02-14 10:09:32.000000
135,viewed_dashboard,2024-02-16 00:23:22.256444
135,unsubscribed,2024-05-18 13:28:53.496676
136,signed_up,2025-03-07 00:19:22.000000
136,viewed_dashboard,2025-03-08 06:48:08.277571
136,created_project,2025-03-09 21:43:26.367142
136,invited_teammate,2025-03-10 14:15:53.278191
137,signed_up,2025-01-18 14:30:15.000000
137,viewed_dashboard,2025-01-20 12:57:26.659575
137,created_project,2025-01-20 18:03:18.296192
137,invited_teammate,2025-01-21 17:55:38.730398
137,upgraded_plan,2025-01-22 00:09:30.222407
138,signed_up,2024-09-04 21:41:23.000000
139,signed_up,2025-03-24 07:20:13.000000
139,viewed_dashboard,2025-03-25 22:45:09.344062
139,unsubscribed,2025-06-28 08:02:42.125006
140,signed_up,2025-03-11 14:29:01.000000
140,viewed_dashboard,2025-03-11 22:59:23.040806
140,unsubscribed,2025-06-06 08:00:58.498041
141,signed_up,2023-09-25 08:50:00.000000
141,unsubscribed,2023-12-22 08:41:37.483673
142,signed_up,2023-07-15 17:31:06.000000
142,unsubscribed,2023-12-27 18:59:07.031610
143,signed_up,2024-10-12 00:21:11.000000
143,viewed_dashboard,2024-10-13 01:05:16.222806
144,signed_up,2024-03-18 23:07:35.000000
144,viewed_dashboard,2024-03-19 00:50:29.067822
145,signed_up,2023-01-30 09:43:25.000000
146,signed_up,2023-12-08 07:26:32.000000
146,viewed_dashboard,2023-12-08 12:28:33.836364
146,created_project,2023-12-09 15:33:38.076316
146,invited_teammate,2023-12-11 10:22:45.277836
146,upgraded_plan,2023-12-11 14:57:42.209173
147,signed_up,2024-01-19 02:25:49.000000
147,viewed_dashboard,2024-01-19 23:21:58.230513
147,created_project,2024-01-21 05:44:41.496583
148,signed_up,2023-01-10 22:59:44.000000
148,viewed_dashboard,2023-01-11 20:18:36.962826
148,created_project,2023-01-12 15:35:55.475025
149,signed_up,2024-10-30 17:27:46.000000
149,viewed_dashboard,2024-10-31 20:37:28.665962
149,created_project,2024-11-01 15:02:50.130255
149,invited_teammate,2024-11-02 11:23:34.016870
149,upgraded_plan,2024-11-03 03:02:56.020589
150,signed_up,2023-02-16 06:16:33.000000
150,viewed_dashboard,2023-02-17 05:36:50.237996
150,created_project,2023-02-18 03:42:26.090229
150,invited_teammate,2023-02-19 13:07:54.216756
150,upgraded_plan,2023-02-20 14:41:29.255302
151,signed_up,2023-07-13 04:51:22.000000
152,signed_up,2023-06-26 05:28:17.000000
153,signed_up,2025-03-08 09:01:24.000000
154,signed_up,2024-08-26 23:40:54.000000
154,viewed_dashboard,2024-08-28 09:07:48.731095
154,created_project,2024-08-29 11:21:37.684006
155,signed_up,2023-01-01 19:13:53.000000
155,viewed_dashboard,2023-01-03 16:08:19.350974
155,unsubscribed,2023-04-21 16:07:39.510594
156,signed_up,2023-01-19 07:28:23.000000
157,signed_up,2024-09-09 18:54:26.000000
158,signed_up,2023-09-03 03:11:50.000000
159,signed_up,2025-05-07 23:42:23.000000
159,viewed_dashboard,2025-05-09 22:05:34.135139
160,signed_up,2024-06-01 15:30:51.000000
160,viewed_dashboard,2024-06-02 00:46:18.974924
160,created_project,2024-06-02 14:00:54.720224
160,invited_teammate,2024-06-04 14:02:30.001564
160,upgraded_plan,2024-06-06 12:56:20.494590
161,signed_up,2023-06-26 00:03:25.000000
161,viewed_dashboard,2023-06-27 22:52:38.300142
162,signed_up,2023-07-31 22:08:21.000000
162,viewed_dashboard,2023-08-01 22:51:31.690823
162,created_project,2023-08-03 00:26:23.137764
162,invited_teammate,2023-08-04 05:41:48.875806
162,unsubscribed,2024-01-28 13:21:12.715901
163,signed_up,2025-06-02 21:02:42.000000
164,signed_up,2023-10-24 12:36:27.000000
164,viewed_dashboard,2023-10-26 01:19:34.557068
164,created_project,2023-10-27 01:04:09.594511
164,invited_teammate,2023-10-27 14:55:14.796136
164,upgraded_plan,2023-10-28 10:25:02.540969
164,unsubscribed,2024-01-01 17:55:31.731476
165,signed_up,2023-12-18 23:56:04.000000
165,viewed_dashboard,2023-12-19 04:33:55.217172
165,created_project,2023-12-20 08:57:23.778502
166,signed_up,2023-08-25 05:07:08.000000
166,viewed_dashboard,2023-08-26 14:58:59.744525
166,created_project,2023-08-27 20:20:02.589005
166,invited_teammate,2023-08-28 18:45:19.398228
167,signed_up,2023-06-04 17:46:35.000000
167,viewed_dashboard,2023-06-05 21:47:32.471559
168,signed_up,2025-02-24 03:09:44.000000
169,signed_up,2024-02-09 19:13:07.000000
170,signed_up,2023-09-16 17:00:24.000000
171,signed_up,2025-02-25 00:57:17.000000
171,viewed_dashboard,2025-02-25 11:50:31.526294
171,created_project,2025-02-26 12:45:27.521070
171,invited_teammate,2025-02-27 00:30:34.689373
171,upgraded_plan,2025-02-28 21:35:21.974495
172,signed_up,2024-10-17 05:56:36.000000
173,signed_up,2023-05-10 07:34:45.000000
173,viewed_dashboard,2023-05-12 00:16:25.618098
173,created_project,2023-05-13 03:20:44.663638
173,invited_teammate,2023-05-14 22:39:05.855921
173,upgraded_plan,2023-05-15 00:28:47.310251
174,signed_up,2023-12-20 22:16:12.000000
174,viewed_dashboard,2023-12-22 18:36:47.725329
175,signed_up,2024-08-11 01:59:22.000000
175,viewed_dashboard,2024-08-11 23:38:45.791756
175,created_project,2024-08-12 10:24:31.487310
175,invited_teammate,2024-08-12 19:24:50.956753
175,upgraded_plan,2024-08-14 16:59:34.951130
176,signed_up,2023-07-11 00:38:24.000000
176,viewed_dashboard,2023-07-11 23:43:08.904511
176,created_project,2023-07-13 06:44:45.588036
176,invited_teammate,2023-07-14 09:54:20.675437
176,upgraded_plan,2023-07-16 05:12:26.555585
177,signed_up,2025-04-04 17:21:17.000000
178,signed_up,2024-01-11 23:43:46.000000
178,viewed_dashboard,2024-01-12 17:38:44.696661
178,created_project,2024-01-13 20:54:19.309070
178,invited_teammate,2024-01-14 05:51:58.134822
178,upgraded_plan,2024-01-15 06:07:59.144672
178,unsubscribed,2024-05-09 04:50:48.581270
179,signed_up,2024-02-14 19:14:47.000000
179,viewed_dashboard,2024-02-15 02:16:29.077959
179,created_project,2024-02-15 10:15:04.317802
180,signed_up,2025-05-05 01:48:48.000000
180,viewed_dashboard,2025-05-07 02:20:44.659401
180,created_project,2025-05-08 12:03:23.104848
181,signed_up,2024-04-18 20:28:48.000000
181,viewed_dashboard,2024-04-19 04:58:53.732340
182,signed_up,2024-10-24 00:29:37.000000
182,viewed_dashboard,2024-10-24 13:48:32.903769
182,created_project,2024-10-24 17:57:06.083179
182,invited_teammate,2024-10-24 23:06:30.350019
183,signed_up,2023-04-09 09:48:07.000000
